| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
|536 | 2022-01-14 | 2022-02-03 |  APO  |      68.830|      61.947|       0.000|      68.853|  Yes   |  67,771.533|   Long   | 0.127|
|537 | 2022-01-17 | 2022-01-21 | AMAT  |     152.360|     137.124|       0.000|     137.088|   No   |  60,988.410|   Long   | 0.036|
|538 | 2022-01-20 | 2022-01-21 | MANA  |       2.629|       2.367|       0.000|       2.366|   No   |  54,764.051|   Long   | 0.000|
|539 | 2022-01-24 | 2022-02-01 | MSFT  |     296.370|     266.733|       0.000|     308.639|  Yes   |  57,020.587|   Long   | 0.121|
|540 | 2022-01-27 | 2022-02-03 | CTSH  |      81.790|      73.611|       0.000|      85.943|  Yes   |  59,911.604|   Long   | 0.117|
|541 | 2022-01-31 | 2022-02-08 | LUNC  |      52.343|      47.109|       0.000|      57.273|  Yes   |  65,545.552|   Long   | 0.022|
|542 | 2022-02-03 | 2022-02-08 | LUNC  |      51.031|      45.928|       0.000|      57.294|  Yes   |  73,580.476|   Long   | 0.000|
|543 | 2022-02-07 | 2022-02-10 | MSFT  |     300.950|     270.855|       0.000|     302.286|  Yes   |  73,905.206|   Long   | 0.094|
|544 | 2022-02-09 | 2022-03-01 |  NOK  |       5.770|       5.193|       0.000|       5.192|   No   |  66,435.280|   Long   | 0.001|
|545 | 2022-02-14 | 2022-02-17 | TSLA  |     291.920|     262.728|       0.000|     292.033|  Yes   |  66,459.767|   Long   | 0.087|
|546 | 2022-02-16 | 2022-02-23 | RYAAY |      46.320|      41.688|       0.000|      41.546|   No   |  59,607.235|   Long   | 0.142|
|547 | 2022-02-21 | 2022-03-07 |  APA  |      31.040|      27.936|       0.000|      37.904|  Yes   |  72,776.575|   Long   | 0.016|
|548 | 2022-02-25 | 2022-03-03 |  WBD  |      28.240|      25.416|       0.000|      28.645|  Yes   |  73,807.248|   Long   | 0.035|
|549 | 2022-02-28 | 2022-04-11 | PCAR  |      61.210|      55.089|       0.000|      55.076|   No   |  66,409.248|   Long   | 0.013|
|550 | 2022-03-02 | 2022-03-18 | USDT  |       1.000|       0.900|       0.000|       1.000|  Yes   |  66,078.410|   Long   | 0.000|
|551 | 2022-03-04 | 2022-03-17 | PCAR  |      58.630|      52.767|       0.000|      60.098|  Yes   |  67,727.373|   Long   | 0.082|
|552 | 2022-03-07 | 2022-04-04 | ARCC  |      20.950|      18.855|       0.000|      21.135|  Yes   |  68,309.300|   Long   | 0.025|
|553 | 2022-03-09 | 2022-03-14 | CENX  |      25.390|      22.851|       0.000|      22.814|   No   |  61,366.548|   Long   | 0.037|
|554 | 2022-03-14 | 2022-03-29 | PANW  |     175.100|     157.590|       0.000|     205.351|  Yes   |  71,952.631|   Long   | 0.149|
|555 | 2022-03-18 | 2022-03-22 |  XEL  |      68.790|      61.911|       0.000|      69.158|  Yes   |  72,332.179|   Long   | 0.052|
|556 | 2022-03-22 | 2022-03-28 | PTEN  |      14.930|      13.437|       0.000|      15.059|  Yes   |  72,934.002|   Long   | 0.001|
|557 | 2022-03-24 | 2022-03-30 |  KDP  |      37.260|      33.534|       0.000|      38.117|  Yes   |  74,601.103|   Long   | 0.033|
|558 | 2022-03-28 | 2022-07-05 | USDT  |       1.000|       0.900|       0.000|       0.999|   No   |  74,129.821|   Long   | 0.000|
|559 | 2022-03-30 | 2022-04-06 | SMCI  |       3.960|       3.564|       0.000|       3.562|   No   |  66,592.161|   Long   | 0.002|
|560 | 2022-04-04 | 2022-04-11 |  BKR  |      36.430|      32.787|       0.000|      36.467|  Yes   |  66,650.314|   Long   | 0.003|
|561 | 2022-04-08 | 2022-04-11 |  ZEC  |     165.910|     149.319|       0.000|     149.263|   No   |  59,972.692|   Long   | 0.056|
|562 | 2022-04-12 | 2022-05-05 | CTSH  |      86.090|      77.481|       0.000|      77.435|   No   |  53,945.289|   Long   | 0.046|
|563 | 2022-04-15 | 2022-04-20 | AAPL  |     165.070|     148.563|       0.000|     167.220|  Yes   |  54,644.629|   Long   | 0.010|
|564 | 2022-04-18 | 2022-04-21 |  ADP  |     227.200|     204.480|       0.000|     229.941|  Yes   |  55,301.247|   Long   | 0.239|
|565 | 2022-04-20 | 2022-05-11 |  AZN  |      68.850|      61.965|       0.000|      61.953|   No   |  49,759.182|   Long   | 0.012|
|566 | 2022-04-22 | 2022-05-05 |  CSX  |      34.520|      31.068|       0.000|      34.633|  Yes   |  49,915.464|   Long   | 0.017|
|567 | 2022-04-25 | 2022-04-29 | CENX  |      20.150|      18.135|       0.000|      18.011|   No   |  44,604.071|   Long   | 0.124|
|568 | 2022-04-28 | 2022-05-25 |  SNY  |      54.410|      48.969|       0.000|      55.776|  Yes   |  45,719.021|   Long   | 0.074|
|569 | 2022-05-02 | 2022-05-05 | SSRM  |      20.920|      18.828|       0.000|      21.696|  Yes   |  47,403.467|   Long   | 0.034|
|570 | 2022-05-05 | 2022-05-09 | PANW  |     176.550|     158.895|       0.000|     158.543|   No   |  42,576.259|   Long   | 0.352|
|571 | 2022-05-09 | 2022-05-18 | PTEN  |      14.470|      13.023|       0.000|      15.936|  Yes   |  46,874.103|   Long   | 0.064|
|572 | 2022-05-13 | 2022-05-18 |  HPQ  |      36.780|      33.102|       0.000|      36.806|  Yes   |  46,901.332|   Long   | 0.044|
|573 | 2022-05-16 | 2022-05-18 |  EXC  |      46.870|      42.183|       0.000|      47.094|  Yes   |  47,120.049|   Long   | 0.036|
|574 | 2022-05-18 | 2022-05-24 | FANG  |     128.360|     115.524|       0.000|     135.375|  Yes   |  49,692.894|   Long   | 0.405|
|575 | 2022-05-23 | 2022-08-30 |  KHC  |      38.990|      35.091|       0.000|      37.410|   No   |  47,673.604|   Long   | 0.031|
|576 | 2022-05-26 | 2022-06-13 | HOLX  |      76.190|      68.571|       0.000|      68.481|   No   |  42,852.080|   Long   | 0.090|
|577 | 2022-05-30 | 2022-06-03 | HOLX  |      75.270|      67.743|       0.000|      75.299|  Yes   |  42,865.565|   Long   | 0.001|
|578 | 2022-06-01 | 2022-06-27 |  CPB  |      47.000|      42.300|       0.000|      48.133|  Yes   |  43,894.079|   Long   | 0.007|
|579 | 2022-06-06 | 2022-06-14 |  XEL  |      74.710|      67.239|       0.000|      67.161|   No   |  39,460.045|   Long   | 0.078|
|580 | 2022-06-10 | 2022-07-04 |  HPQ  |      35.280|      31.752|       0.000|      31.736|   No   |  35,491.718|   Long   | 0.016|
|581 | 2022-06-13 | 2022-06-17 | PAGP  |      11.320|      10.188|       0.000|      10.171|   No   |  31,875.105|   Long   | 0.017|
|582 | 2022-06-16 | 2022-06-23 | FANG  |     133.680|     120.312|       0.000|     120.132|   No   |  28,649.490|   Long   | 0.180|
|583 | 2022-06-20 | 2022-06-23 |  APA  |      40.350|      36.315|       0.000|      36.315|   No   |  25,780.793|   Long   | 0.000|
|584 | 2022-06-22 | 2022-07-06 | FANG  |     126.100|     113.490|       0.000|     113.283|   No   |  23,165.183|   Long   | 0.207|
|585 | 2022-06-27 | 2022-07-22 | SMCI  |       4.330|       3.897|       0.000|       5.067|  Yes   |  27,082.509|   Long   | 0.003|
|586 | 2022-07-01 | 2022-07-11 | CYTK  |      41.000|      36.900|       0.000|      45.218|  Yes   |  29,863.395|   Long   | 0.122|
|587 | 2022-07-04 | 2022-07-08 |  MAT  |      22.610|      20.349|       0.000|      22.755|  Yes   |  30,047.805|   Long   | 0.005|
|588 | 2022-07-06 | 2022-07-08 | BIDU  |     149.200|     134.280|       0.000|     152.232|  Yes   |  30,656.230|   Long   | 0.168|
|589 | 2022-07-11 | 2022-07-13 | SBRA  |      14.140|      12.726|       0.000|      14.225|  Yes   |  30,828.637|   Long   | 0.025|
|590 | 2022-07-15 | 2022-07-20 | TCOM  |      25.360|      22.824|       0.000|      26.493|  Yes   |  32,198.883|   Long   | 0.027|
|591 | 2022-07-18 | 2022-07-20 | AMGN  |     243.840|     219.456|       0.000|     246.589|  Yes   |  32,560.705|   Long   | 0.041|
|592 | 2022-07-20 | 2022-07-27 |  EXC  |      43.100|      38.790|       0.000|      44.440|  Yes   |  33,568.467|   Long   | 0.020|
|593 | 2022-07-25 | 2022-07-28 |  AZN  |      66.160|      59.544|       0.000|      66.673|  Yes   |  33,825.835|   Long   | 0.047|
|594 | 2022-07-29 | 2022-08-03 | EXEL  |      20.920|      18.828|       0.000|      21.365|  Yes   |  34,536.298|   Long   | 0.035|
|595 | 2022-08-01 | 2022-08-05 | TCOM  |      25.230|      22.707|       0.000|      26.514|  Yes   |  36,285.350|   Long   | 0.006|
|596 | 2022-08-03 | 2022-08-05 |  EXC  |      44.310|      39.879|       0.000|      44.748|  Yes   |  36,639.458|   Long   | 0.022|
|597 | 2022-08-08 | 2022-08-11 |  MCD  |     256.800|     231.120|       0.000|     259.261|  Yes   |  36,987.872|   Long   | 0.019|
|598 | 2022-08-11 | 2022-08-17 | MNST  |      44.650|      40.185|       0.000|      45.749|  Yes   |  37,894.107|   Long   | 0.011|
|599 | 2022-08-15 | 2022-08-17 | DVAX  |      15.620|      14.058|       0.000|      14.040|   No   |  34,051.021|   Long   | 0.018|
|600 | 2022-08-18 | 2022-08-24 | GERN  |       2.190|       1.971|       0.000|       2.339|  Yes   |  36,295.487|   Long   | 0.011|
|601 | 2022-08-22 | 2022-08-24 | GERN  |       2.180|       1.962|       0.000|       2.337|  Yes   |  38,825.850|   Long   | 0.013|
|602 | 2022-08-25 | 2022-09-27 | MDLZ  |      64.460|      58.014|       0.000|      57.987|   No   |  34,925.963|   Long   | 0.027|
|603 | 2022-08-29 | 2022-09-23 |  EA   |     129.600|     116.640|       0.000|     116.557|   No   |  31,415.920|   Long   | 0.083|
|604 | 2022-08-31 | 2022-09-02 |  XEL  |      74.250|      66.825|       0.000|      74.374|  Yes   |  31,466.077|   Long   | 0.036|
|605 | 2022-09-02 | 2022-10-15 | BUSD  |       1.000|       0.900|       0.000|       1.000|  Yes   |  31,311.918|   Long   | 0.000|
|606 | 2022-09-05 | 2022-09-13 |  APA  |      37.820|      34.038|       0.000|      39.073|  Yes   |  32,343.652|   Long   | 0.037|
|607 | 2022-09-08 | 2022-09-13 | PTEN  |      14.350|      12.915|       0.000|      14.839|  Yes   |  33,434.356|   Long   | 0.011|
|608 | 2022-09-12 | 2022-09-23 | FOLD  |      11.340|      10.206|       0.000|      10.197|   No   |  30,051.243|   Long   | 0.009|
|609 | 2022-09-14 | 2022-09-23 | ESPR  |       7.450|       6.705|       0.000|       6.688|   No   |  26,957.993|   Long   | 0.017|
|610 | 2022-09-19 | 2022-09-22 | PLUG  |      27.710|      24.939|       0.000|      24.923|   No   |  24,244.278|   Long   | 0.016|
|611 | 2022-09-21 | 2022-10-07 | ARDX  |       1.250|       1.125|       0.000|       1.550|  Yes   |  29,959.506|   Long   | 0.000|
|612 | 2022-09-26 | 2022-09-29 | SMCI  |       5.220|       4.698|       0.000|       5.448|  Yes   |  31,236.470|   Long   | 0.002|
|613 | 2022-09-28 | 2022-10-12 |  ON   |      65.500|      58.950|       0.000|      58.898|   No   |  28,091.374|   Long   | 0.052|
|614 | 2022-10-03 | 2022-10-14 |  CPB  |      47.720|      42.948|       0.000|      50.318|  Yes   |  29,616.102|   Long   | 0.052|
|615 | 2022-10-06 | 2022-10-17 | FSLR  |     132.060|     118.854|       0.000|     118.524|   No   |  26,582.822|   Long   | 0.330|
|616 | 2022-10-10 | 2022-10-14 | USDT  |       1.000|       0.900|       0.000|       1.000|  Yes   |  26,451.400|   Long   | 0.000|
|617 | 2022-10-13 | 2022-10-19 | TMUS  |     133.080|     119.772|       0.000|     135.694|  Yes   |  26,967.923|   Long   | 0.046|
|618 | 2022-10-17 | 2022-10-27 |  APA  |      40.100|      36.090|       0.000|      45.720|  Yes   |  30,740.968|   Long   | 0.010|
|619 | 2022-10-20 | 2022-10-27 | BLUE  |       5.970|       5.373|       0.000|       5.996|  Yes   |  30,847.794|   Long   | 0.014|
|620 | 2022-10-24 | 2022-10-31 | CSGP  |      71.390|      64.251|       0.000|      82.691|  Yes   |  35,727.782|   Long   | 0.029|
|621 | 2022-10-28 | 2022-10-31 |  QNT  |     166.770|     150.093|       0.000|     166.757|   No   |  35,723.858|   Long   | 0.103|
|622 | 2022-10-31 | 2022-11-16 | GERN  |       2.220|       1.998|       0.000|       2.239|  Yes   |  35,952.620|   Long   | 0.001|
|623 | 2022-11-03 | 2022-11-16 | SRPT  |     105.010|      94.509|       0.000|     108.964|  Yes   |  37,303.146|   Long   | 0.306|
|624 | 2022-11-07 | 2022-11-09 |  CPB  |      51.120|      46.008|       0.000|      51.431|  Yes   |  37,525.857|   Long   | 0.009|
|625 | 2022-11-11 | 2022-11-21 |  BNB  |     289.820|     260.838|       0.000|     260.802|   No   |  33,781.548|   Long   | 0.036|
|626 | 2022-11-14 | 2022-11-23 | TMUS  |     145.460|     130.914|       0.000|     149.967|  Yes   |  34,825.907|   Long   | 0.153|
|627 | 2022-11-17 | 2022-11-22 | COMM  |       8.940|       8.046|       0.000|       9.003|  Yes   |  35,050.433|   Long   | 0.017|
|628 | 2022-11-21 | 2022-11-24 |  TXN  |     172.400|     155.160|       0.000|     176.897|  Yes   |  35,962.214|   Long   | 0.173|
|629 | 2022-11-23 | 2022-12-01 | AMGN  |     283.400|     255.060|       0.000|     285.692|  Yes   |  36,249.947|   Long   | 0.248|
|630 | 2022-11-28 | 2022-12-01 | AMGN  |     282.620|     254.358|       0.000|     285.905|  Yes   |  36,669.384|   Long   | 0.035|
|631 | 2022-12-02 | 2022-12-14 |  CSX  |      32.050|      28.845|       0.000|      32.653|  Yes   |  37,353.737|   Long   | 0.017|
|632 | 2022-12-05 | 2023-01-16 |  APO  |      64.500|      58.050|       0.000|      69.033|  Yes   |  39,975.711|   Long   | 0.057|
|633 | 2022-12-09 | 2022-12-16 |  LTC  |      76.330|      68.697|       0.000|      68.687|   No   |  35,975.604|   Long   | 0.010|
|634 | 2022-12-13 | 2023-01-05 |  ADP  |     262.200|     235.980|       0.000|     235.704|   No   |  32,344.673|   Long   | 0.276|
|635 | 2022-12-19 | 2023-01-12 | CSCO  |      47.400|      42.660|       0.000|      48.981|  Yes   |  33,419.208|   Long   | 0.019|
|636 | 2022-12-23 | 2022-12-28 | SBUX  |      98.270|      88.443|       0.000|      98.592|  Yes   |  33,526.856|   Long   | 0.008|
|637 | 2022-12-27 | 2023-01-02 | TGTX  |       7.820|       7.038|       0.000|      11.557|  Yes   |  49,525.072|   Long   | 0.013|
|638 | 2022-12-30 | 2023-01-11 |  AZN  |      67.800|      61.020|       0.000|      70.438|  Yes   |  51,447.398|   Long   | 0.012|
|639 | 2023-01-03 | 2023-01-12 |  ADI  |     162.450|     146.205|       0.000|     168.515|  Yes   |  53,362.230|   Long   | 0.155|
|640 | 2023-01-05 | 2023-01-11 |  SNY  |      47.750|      42.975|       0.000|      48.730|  Yes   |  54,451.750|   Long   | 0.010|
|641 | 2023-01-09 | 2023-01-16 |   M   |      20.430|      18.387|       0.000|      22.892|  Yes   |  60,999.359|   Long   | 0.008|
|642 | 2023-01-13 | 2023-01-19 | SMCI  |       8.060|       7.254|       0.000|       7.245|   No   |  54,792.865|   Long   | 0.009|
|643 | 2023-01-17 | 2023-03-22 | MDLZ  |      67.020|      60.318|       0.000|      67.331|  Yes   |  55,043.112|   Long   | 0.029|
|644 | 2023-01-23 | 2023-02-28 | ISRG  |     255.980|     230.382|       0.000|     230.264|   No   |  49,513.183|   Long   | 0.118|
|645 | 2023-01-26 | 2023-02-03 | NDAQ  |      60.110|      54.099|       0.000|      60.502|  Yes   |  49,831.884|   Long   | 0.048|
|646 | 2023-01-30 | 2023-02-03 |  MA   |     371.120|     334.008|       0.000|     373.739|  Yes   |  50,181.883|   Long   | 0.171|
|647 | 2023-02-03 | 2023-03-10 | QRVO  |     106.880|      96.192|       0.000|      95.991|   No   |  45,072.372|   Long   | 0.201|
|648 | 2023-02-06 | 2023-02-08 |  HST  |      18.520|      16.668|       0.000|      18.538|  Yes   |  45,104.101|   Long   | 0.012|
|649 | 2023-02-09 | 2023-02-15 |  STX  |      69.800|      62.820|       0.000|      71.817|  Yes   |  46,403.618|   Long   | 0.153|
|650 | 2023-02-13 | 2023-02-16 |  QNT  |     132.790|     119.511|       0.000|     136.708|  Yes   |  47,769.228|   Long   | 0.022|
|651 | 2023-02-15 | 2023-03-22 |  CSX  |      31.670|      28.503|       0.000|      28.494|   No   |  42,971.731|   Long   | 0.009|
|652 | 2023-02-20 | 2023-02-24 | LRCX  |      47.830|      43.047|       0.000|      47.857|  Yes   |  42,991.137|   Long   | 0.003|
|653 | 2023-02-23 | 2023-04-04 | CMCSA |      37.690|      33.921|       0.000|      37.914|  Yes   |  43,240.597|   Long   | 0.006|
|654 | 2023-02-27 | 2023-03-01 | VTRS  |      11.200|      10.080|       0.000|      11.304|  Yes   |  43,622.360|   Long   | 0.006|
|655 | 2023-03-03 | 2023-03-09 | THETA |       1.054|       0.949|       0.000|       0.948|   No   |  39,013.248|   Long   | 0.001|
|656 | 2023-03-06 | 2023-03-13 | PARA  |      22.040|      19.836|       0.000|      19.810|   No   |  35,057.650|   Long   | 0.026|
|657 | 2023-03-10 | 2023-03-17 | MNST  |      50.080|      45.072|       0.000|      51.456|  Yes   |  36,017.525|   Long   | 0.034|
|658 | 2023-03-13 | 2023-04-04 |  BKR  |      28.140|      25.326|       0.000|      29.229|  Yes   |  37,403.340|   Long   | 0.021|
|659 | 2023-03-15 | 2023-03-17 | ASRT  |       5.680|       5.112|       0.000|       5.829|  Yes   |  38,353.840|   Long   | 0.001|
|660 | 2023-03-20 | 2023-03-22 | MATIC |       1.104|       0.994|       0.000|       1.110|  Yes   |  38,382.998|   Long   | 0.000|
|661 | 2023-03-23 | 2023-04-04 | SBUX  |      98.420|      88.578|       0.000|     103.997|  Yes   |  40,550.387|   Long   | 0.003|
|662 | 2023-03-27 | 2023-03-31 |  DHC  |       1.310|       1.179|       0.000|       1.344|  Yes   |  41,446.553|   Long   | 0.006|
|663 | 2023-03-30 | 2023-04-04 | SMCI  |      10.330|       9.297|       0.000|      10.939|  Yes   |  43,869.768|   Long   | 0.011|
|664 | 2023-04-03 | 2023-04-06 |  FIL  |       5.575|       5.018|       0.000|       5.599|  Yes   |  44,020.643|   Long   | 0.001|
|665 | 2023-04-07 | 2023-04-21 | LRCX  |      50.750|      45.675|       0.000|      51.688|  Yes   |  44,829.542|   Long   | 0.032|
|666 | 2023-04-10 | 2023-05-12 | NFLX  |     338.990|     305.091|       0.000|     339.655|  Yes   |  44,916.336|   Long   | 0.235|
|667 | 2023-04-12 | 2023-04-17 | MATIC |       1.111|       1.000|       0.000|       1.153|  Yes   |  46,420.703|   Long   | 0.000|
|668 | 2023-04-17 | 2023-06-19 | CSCO  |      50.280|      45.252|       0.000|      51.547|  Yes   |  47,585.738|   Long   | 0.003|
|669 | 2023-04-20 | 2023-05-02 | CMCSA |      37.730|      33.957|       0.000|      41.193|  Yes   |  51,946.413|   Long   | 0.007|
|670 | 2023-04-24 | 2023-06-10 |  BCH  |     119.330|     107.397|       0.000|     107.393|   No   |  46,751.462|   Long   | 0.004|
|671 | 2023-04-26 | 2023-05-02 |  EA   |     125.120|     112.608|       0.000|     126.057|  Yes   |  47,099.147|   Long   | 0.103|
|672 | 2023-04-28 | 2023-06-13 | DXCM  |     121.340|     109.206|       0.000|     125.880|  Yes   |  48,858.863|   Long   | 0.070|
|673 | 2023-05-01 | 2023-05-09 | ARDX  |       4.650|       4.185|       0.000|       4.183|   No   |  43,899.367|   Long   | 0.002|
|674 | 2023-05-05 | 2023-08-11 |  EXC  |      42.850|      38.565|       0.000|      40.510|   No   |  41,498.087|   Long   | 0.018|
|675 | 2023-05-09 | 2023-06-23 |  XEL  |      69.110|      62.199|       0.000|      62.138|   No   |  37,311.643|   Long   | 0.061|
|676 | 2023-05-12 | 2023-05-19 | NVDA  |      28.340|      25.506|       0.000|      31.257|  Yes   |  41,143.679|   Long   | 0.003|
|677 | 2023-05-16 | 2023-05-25 |  OPK  |       1.620|       1.458|       0.000|       1.453|   No   |  36,768.912|   Long   | 0.005|
|678 | 2023-05-22 | 2023-06-02 | FSLR  |     201.690|     181.521|       0.000|     206.587|  Yes   |  37,659.107|   Long   | 0.153|
|679 | 2023-05-24 | 2023-06-02 |  ADI  |     173.200|     155.880|       0.000|     174.976|  Yes   |  38,043.521|   Long   | 0.004|
|680 | 2023-05-29 | 2023-06-06 | CMCSA |      39.160|      35.244|       0.000|      39.446|  Yes   |  38,316.252|   Long   | 0.014|
